ID,Согласие_на_зачисление,Приоритет_ОП,Балл_Физика_ИКТ,Балл_Русский,Балл_Математика,Балл_ИД,Сумма_баллов
3039,True,1,53,82,80,8,223
3040,True,1,60,53,54,0,167
3041,True,1,96,88,93,1,278
3042,True,1,53,95,68,6,222
3043,True,1,91,95,91,0,277
3044,True,1,80,57,56,0,193
3045,True,1,47,61,93,8,209
3046,True,1,76,83,96,10,265
3047,True,1,74,78,77,8,237
3048,True,1,100,81,73,5,259
3049,True,1,88,58,89,5,240
3050,False,1,87,77,67,2,233
3051,False,1,60,85,79,6,230
3052,False,1,48,96,98,0,242
3053,True,1,57,46,62,4,169
3054,True,1,60,69,86,1,216
3055,False,1,97,81,99,9,286
3056,True,1,65,52,74,1,192
3057,True,1,67,98,100,2,267
3058,True,1,58,100,91,9,258
3059,True,1,100,50,46,2,198
3060,True,1,86,81,55,9,231
3061,True,1,92,67,87,0,246
3062,True,1,50,64,57,7,178
3063,True,1,62,86,100,8,256
3064,False,1,57,48,84,3,192
3065,True,1,45,81,71,7,204
3066,False,1,50,58,88,9,205
3067,False,1,76,50,83,1,210
3068,True,1,54,70,48,10,182
3069,True,1,54,91,54,1,200
3070,True,1,58,55,52,10,175
3071,True,1,89,74,71,7,241
3072,False,1,93,87,53,0,233
3073,True,1,52,83,94,10,239
3074,True,1,50,52,52,6,160
3075,False,1,70,51,53,2,176
3076,True,1,47,52,84,0,183
3077,True,1,73,53,91,5,222
3078,False,1,87,92,78,7,264
3079,True,1,60,57,84,3,204
3080,True,1,47,63,81,3,194
3081,True,1,72,69,66,3,210
3082,True,1,79,45,87,2,213
3083,True,1,74,86,87,4,251
3084,True,1,94,78,51,2,225
3085,True,1,93,95,63,2,253
3086,True,1,51,50,63,0,164
3087,True,1,95,80,88,6,269
3088,True,1,85,78,53,5,221
3089,True,1,100,45,81,10,236
3090,True,1,65,53,54,9,181
3091,True,1,63,69,53,0,185
3092,True,1,98,97,82,3,280
3093,True,1,89,99,68,5,261
3094,True,1,91,69,98,1,259
3095,True,1,96,92,92,10,290
3096,True,1,45,96,58,10,209
3097,True,1,81,83,67,2,233
3098,True,1,94,89,82,7,272
3099,True,1,97,46,94,1,238
3100,True,1,59,74,52,2,187
3101,True,1,62,57,72,5,196
3102,True,1,80,65,79,5,229
3103,False,1,69,64,93,2,228
3104,True,1,58,99,46,4,207
3105,True,1,49,92,94,2,237
3106,True,1,46,54,75,0,175
3107,False,1,72,52,68,9,201
3108,True,1,55,75,59,8,197
3109,False,1,76,62,48,2,188
3110,True,1,83,84,48,7,222
3111,True,1,91,91,50,6,238
3112,True,1,72,100,82,0,254
3113,True,1,71,59,53,2,185
3114,False,1,100,63,78,10,251
3115,True,1,51,66,65,4,186
3116,True,1,100,55,97,10,262
3117,True,1,85,86,45,3,219
3118,True,1,89,90,100,4,283
3119,True,1,47,60,48,1,156
3120,False,1,46,84,68,6,204
3121,False,1,76,81,94,10,261
3122,False,1,73,68,72,4,217
3123,True,1,84,49,68,7,208
3124,True,1,82,88,94,5,269
3125,True,1,68,63,72,2,205
3126,False,1,60,61,75,1,197
3127,True,1,53,98,96,4,251
3128,True,1,74,72,45,1,192
3129,True,1,47,80,48,1,176
3130,True,1,96,95,77,1,269
3131,True,1,47,58,46,6,157
3132,True,1,80,59,51,7,197
3133,True,1,76,55,72,8,211
3134,True,1,79,45,78,1,203
3135,False,1,73,51,54,9,187
3136,False,2,100,91,51,5,247
3137,False,1,50,57,77,0,184
3138,True,1,60,48,74,3,185
3139,True,2,97,100,63,5,265
3140,True,1,64,57,96,6,223
3141,True,1,52,90,57,0,199
3142,True,1,81,72,56,5,214
3143,True,1,73,72,90,6,241
3144,False,1,46,58,52,8,164
3145,True,1,66,57,87,3,213
3146,True,1,97,96,73,4,270
3147,True,1,97,54,50,5,206
3148,False,1,98,53,89,7,247
3149,False,2,47,48,62,6,163
3150,False,1,64,66,85,9,224
3151,False,1,93,49,95,1,238
3152,True,1,73,82,76,10,241
3153,True,1,47,46,92,10,195
3154,True,1,79,94,80,1,254
3155,True,1,81,45,65,3,194
3156,False,1,65,95,56,0,216
3157,False,2,96,82,64,10,252
3158,True,1,95,83,78,7,263
3159,True,2,57,74,82,7,220
3160,True,1,69,83,80,4,236
3161,True,1,71,69,51,2,193
3162,True,1,76,63,48,7,194
3163,True,1,60,59,98,2,219
3164,False,1,58,92,89,8,247
3165,True,1,82,81,52,9,224
3166,True,1,90,97,61,2,250
3167,False,2,46,58,74,0,178
3168,True,1,51,50,71,0,172
3169,True,1,87,87,87,0,261
3170,True,1,51,99,79,1,230
3171,True,1,68,88,89,9,254
3172,False,1,54,52,50,7,163
3173,True,1,91,98,79,8,276
3174,False,1,87,77,46,1,211
3175,True,1,64,79,53,2,198
3176,True,1,73,67,78,8,226
3177,True,1,77,68,73,0,218
3178,True,1,96,46,61,8,211
3179,False,2,71,75,65,7,218
3180,True,1,98,57,69,9,233
3181,True,1,64,83,70,1,218
3182,False,1,55,77,76,10,218
3183,True,2,83,87,72,8,250
3184,False,1,91,93,70,9,263
3185,True,1,62,47,82,5,196
3186,False,2,90,52,61,1,204
3187,True,1,67,72,47,7,193
3188,False,1,56,76,63,10,205
3189,True,1,66,91,69,5,231
3190,True,1,94,74,82,10,260
3191,False,2,56,63,85,0,204
3192,True,1,98,84,69,6,257
3193,False,1,84,72,46,4,206
3194,True,1,54,49,73,0,176
3195,True,1,80,66,51,6,203
3196,False,2,55,67,82,3,207
3197,True,1,79,79,53,0,211
3198,True,1,62,79,70,8,219
3199,True,1,84,47,72,2,205
3200,False,1,54,93,78,7,232
3201,True,1,72,46,84,1,203
3202,True,1,64,49,58,1,172
3203,False,2,67,87,93,9,256
3204,True,1,90,71,51,3,215
3205,True,1,75,91,71,0,237
3206,True,1,47,61,65,8,181
3207,False,1,66,94,98,0,258
3208,False,1,68,62,93,4,227
3209,True,1,52,84,51,6,193
3210,True,1,100,57,89,4,250
3211,False,2,70,99,49,7,225
3212,True,1,94,78,53,4,229
3213,False,2,79,79,91,0,249
3214,True,1,51,62,50,7,170
3215,False,1,95,59,98,5,257
3216,False,1,85,69,61,8,223
3217,False,2,89,82,70,9,250
3218,True,1,77,69,81,4,231
3219,False,2,66,82,61,5,214
3220,True,1,52,84,53,9,198
3221,False,1,99,88,94,7,288
3222,True,1,89,47,67,1,204
3223,True,1,75,50,72,10,207
3224,False,1,98,83,79,8,268
3225,True,1,65,60,71,10,206
3226,False,2,51,77,82,4,214
3227,False,1,69,76,45,0,190
3228,True,1,83,86,86,9,264
3229,True,1,78,82,61,2,223
3230,True,1,63,69,69,10,211
3231,False,1,72,76,71,0,219
3232,True,1,55,45,97,4,201
3233,False,2,76,93,73,5,247
3234,True,1,95,64,94,5,258
3235,False,1,57,95,77,9,238
3236,False,1,72,53,60,5,190
3237,True,1,95,53,99,10,257
3238,False,1,94,71,66,4,235
3239,True,1,51,70,85,5,211
3240,True,1,59,48,45,10,162
3241,True,1,52,56,54,4,166
3242,True,1,93,96,73,6,268
3243,True,1,64,70,53,5,192
3244,True,1,46,51,50,2,149
3245,True,1,50,68,99,8,225
3246,True,1,48,45,93,8,194
3247,False,1,51,75,82,8,216
3248,False,1,80,53,57,1,191
3249,True,1,81,83,67,7,238
3250,False,2,96,62,73,2,233
3251,True,1,99,55,85,6,245
3252,True,1,54,91,52,2,199
3253,True,1,58,78,61,3,200
3254,False,2,59,72,67,9,207
3255,True,1,74,80,67,10,231
3256,True,1,68,61,77,2,208
3257,False,2,87,80,89,3,259
3258,True,1,68,96,93,4,261
