ID,Согласие_на_зачисление,Приоритет_ОП,Балл_Физика_ИКТ,Балл_Русский,Балл_Математика,Балл_ИД,Сумма_баллов
1700,True,1,98,67,49,3,217
1701,True,1,62,53,70,1,186
1702,True,1,91,92,82,10,275
1703,True,1,54,58,73,2,187
1704,True,1,88,62,93,5,248
1705,False,1,45,85,52,8,190
1706,False,1,64,78,51,10,203
1707,False,1,83,75,59,10,227
1708,True,1,73,64,97,1,235
1709,False,1,79,92,84,7,262
1710,True,1,54,49,93,5,201
1711,True,1,62,47,69,4,182
1712,False,1,52,85,74,6,217
1713,True,1,82,55,90,7,234
1714,False,1,93,63,59,8,223
1715,True,1,51,50,91,9,201
1716,True,1,83,100,68,3,254
1717,True,1,100,99,87,7,293
1718,True,1,98,89,72,6,265
1719,True,1,48,85,51,4,188
1720,False,1,98,91,91,4,284
1721,True,1,61,85,77,5,228
1722,True,1,71,87,98,4,260
1723,True,1,67,50,45,1,163
1724,True,1,90,96,76,3,265
1725,True,1,82,76,59,9,226
1726,True,1,72,87,62,1,222
1727,False,1,94,97,90,7,288
1728,False,1,80,83,98,9,270
1729,False,1,69,83,78,10,240
1730,False,1,69,47,83,1,200
1731,False,1,82,98,95,10,285
1732,False,1,51,81,51,1,184
1733,False,2,93,60,68,9,230
1734,False,1,97,70,90,0,257
1735,False,1,99,74,81,8,262
1736,True,1,70,97,96,10,273
1737,False,2,58,81,56,0,195
1738,False,3,63,71,96,0,230
1739,False,2,67,97,88,5,257
1740,False,1,73,95,48,5,221
1741,False,1,94,95,55,3,247
1742,False,1,92,70,93,5,260
1743,False,2,99,76,99,1,275
1744,True,1,65,98,64,1,228
1745,True,1,65,84,76,10,235
1746,False,3,93,69,57,4,223
1747,True,1,66,96,73,5,240
1748,False,1,55,65,46,1,167
1749,False,3,82,64,77,10,233
1750,True,1,70,84,89,1,244
1751,False,3,50,50,90,9,199
1752,False,2,54,90,66,8,218
1753,True,1,69,51,99,4,223
1754,True,1,65,59,73,0,197
1755,True,1,80,54,87,4,225
1756,True,1,76,59,98,3,236
1757,False,1,59,73,86,3,221
1758,False,2,45,63,60,0,168
1759,True,1,71,80,80,9,240
1760,True,3,71,56,99,8,234
1761,True,1,92,61,90,5,248
1762,True,1,68,60,65,8,201
1763,False,3,65,100,97,3,265
1764,True,1,51,95,77,7,230
1765,True,3,96,97,83,3,279
1766,False,2,74,62,81,0,217
1767,False,1,76,82,72,1,231
1768,False,2,46,80,73,8,207
1769,True,1,75,100,90,2,267
1770,False,1,88,67,49,4,208
1771,False,2,90,83,76,6,255
1772,True,2,58,87,73,4,222
1773,False,1,66,59,81,8,214
1774,False,2,100,45,84,0,229
1775,False,1,94,49,84,1,228
1776,True,1,91,57,60,9,217
1777,False,2,98,56,46,10,210
1778,True,2,66,50,51,6,173
1779,True,1,96,71,69,7,243
1780,False,2,99,66,56,1,222
1781,False,1,90,72,61,7,230
1782,True,1,56,61,70,3,190
1783,False,2,67,86,85,1,239
1784,True,1,78,61,46,9,194
1785,True,1,80,48,88,5,221
1786,True,1,55,45,78,0,178
1787,False,3,65,69,64,0,198
1788,False,3,99,49,56,3,207
1789,True,1,56,79,58,5,198
1790,True,1,100,88,54,9,251
1791,True,3,73,90,99,2,264
1792,False,1,46,84,47,8,185
1793,True,2,96,64,63,1,224
1794,True,1,82,78,55,1,216
1795,False,1,84,66,74,10,234
1796,False,2,52,87,80,1,220
1797,True,1,54,60,97,7,218
1798,True,1,95,70,47,5,217
1799,True,3,75,96,98,10,279
1800,False,3,99,78,50,10,237
1801,True,1,93,79,86,3,261
1802,True,1,73,93,57,4,227
1803,True,1,72,69,50,7,198
1804,True,1,76,51,65,8,200
1805,False,3,64,76,95,4,239
1806,True,1,78,98,47,3,226
1807,False,3,64,82,92,9,247
1808,False,1,92,48,79,0,219
1809,True,3,64,69,57,5,195
1810,False,3,92,77,78,2,249
1811,True,1,58,51,74,2,185
1812,False,1,90,65,49,3,207
1813,False,2,47,69,58,1,175
1814,True,1,87,97,98,5,287
1815,False,2,69,97,59,5,230
1816,True,2,54,83,60,9,206
1817,True,1,88,81,90,10,269
1818,False,2,71,89,45,6,211
1819,False,2,98,57,97,7,259
1820,True,1,85,89,70,0,244
1821,True,1,87,89,59,1,236
1822,False,1,55,95,76,1,227
1823,True,1,79,65,55,4,203
1824,False,2,63,79,63,4,209
1825,True,1,93,52,70,3,218
1826,True,1,80,99,76,3,258
1827,False,1,78,47,75,7,207
1828,True,1,52,59,47,6,164
1829,False,1,50,93,89,1,233
1830,False,1,72,84,68,7,231
1831,True,1,83,94,47,10,234
1832,True,1,91,65,47,9,212
1833,False,1,54,66,100,4,224
1834,False,1,67,74,57,10,208
1835,False,1,70,69,54,4,197
1836,True,1,56,85,57,5,203
1837,True,1,46,100,73,1,220
1838,False,1,83,78,63,8,232
1839,True,1,54,80,65,0,199
1840,True,1,88,49,71,8,216
1841,True,1,91,65,68,0,224
1842,True,1,51,88,59,0,198
1843,False,1,97,69,94,9,269
1844,False,1,99,59,93,10,261
1845,True,1,81,79,49,0,209
1846,True,2,63,88,84,6,241
1847,True,1,88,76,84,4,252
1848,False,1,75,54,74,8,211
1849,False,2,63,85,91,2,241
1850,False,2,68,92,46,6,212
1851,False,1,74,71,90,8,243
1852,False,2,70,53,98,10,231
1853,False,1,71,71,74,7,223
1854,True,1,68,66,65,10,209
1855,True,2,60,58,90,3,211
1856,True,1,74,80,100,6,260
1857,True,1,58,70,54,7,189
1858,False,2,79,86,73,4,242
1859,True,1,57,58,66,8,189
1860,True,1,87,69,78,6,240
1861,False,2,73,46,89,3,211
1862,True,1,62,92,88,9,251
1863,True,1,86,70,81,3,240
1864,False,2,71,65,74,3,213
