ID,Согласие_на_зачисление,Приоритет_ОП,Балл_Физика_ИКТ,Балл_Русский,Балл_Математика,Балл_ИД,Сумма_баллов
2312,True,1,84,48,81,10,223
2313,False,1,95,95,100,2,292
2314,True,1,63,80,75,6,224
2315,False,1,55,60,46,3,164
2316,True,1,83,90,49,1,223
2317,False,1,94,51,62,2,209
2318,True,1,79,52,94,7,232
2319,True,1,80,93,68,2,243
2320,True,1,54,79,56,3,192
2321,True,1,95,45,65,2,207
2322,True,1,94,62,77,0,233
2323,True,1,77,77,48,6,208
2324,True,1,53,55,48,7,163
2325,True,1,54,99,53,3,209
2326,True,1,100,83,98,5,286
2327,True,1,81,95,62,7,245
2328,True,1,60,74,56,1,191
2329,False,1,90,60,55,10,215
2330,True,1,83,93,47,1,224
2331,True,1,69,53,45,4,171
2332,True,1,74,78,96,7,255
2333,True,1,88,93,70,8,259
2334,True,1,79,91,70,8,248
2335,True,1,74,86,78,5,243
2336,True,1,95,83,81,6,265
2337,True,1,93,61,78,6,238
2338,True,1,55,77,99,7,238
2339,True,1,53,96,47,3,199
2340,True,1,49,83,68,4,204
2341,True,1,52,83,71,6,212
2342,True,1,69,64,68,0,201
2343,True,1,65,76,57,0,198
2344,True,1,58,72,94,10,234
2345,True,1,93,54,73,9,229
2346,True,1,95,93,92,2,282
2347,False,1,86,95,64,6,251
2348,False,1,60,54,46,3,163
2349,False,1,73,61,76,6,216
2350,True,1,74,90,74,5,243
2351,True,1,58,74,53,6,191
2352,False,1,48,60,54,10,172
2353,True,1,51,63,68,0,182
2354,True,1,67,74,69,10,220
2355,False,1,100,72,49,9,230
2356,True,1,63,67,97,8,235
2357,False,1,80,75,47,7,209
2358,True,1,49,67,66,3,185
2359,True,1,64,77,55,0,196
2360,True,1,51,54,92,8,205
2361,False,1,62,48,46,8,164
2362,True,1,58,85,78,5,226
2363,True,1,46,73,70,5,194
2364,True,1,96,84,74,5,259
2365,True,1,84,65,63,5,217
2366,True,1,48,96,78,9,231
2367,True,1,52,73,93,7,225
2368,True,1,72,93,77,0,242
2369,False,1,87,94,80,9,270
2370,False,1,77,49,54,6,186
2371,False,1,66,87,90,7,250
2372,True,1,91,91,85,4,271
2373,True,1,54,54,93,3,204
2374,False,1,50,84,69,4,207
2375,True,1,70,59,47,0,176
2376,True,1,64,45,53,3,165
2377,False,1,71,81,57,6,215
2378,False,1,96,97,54,6,253
2379,False,1,80,81,61,3,225
2380,False,1,45,49,55,0,149
2381,True,1,61,91,75,1,228
2382,False,1,59,74,55,10,198
2383,True,1,76,52,50,10,188
2384,True,1,74,96,66,9,245
2385,True,1,91,68,99,7,265
2386,True,1,61,81,80,8,230
2387,False,1,97,92,66,10,265
2388,True,1,87,65,78,2,232
2389,True,1,87,88,98,9,282
2390,True,1,78,88,62,9,237
2391,True,1,94,60,59,0,213
2392,True,1,72,75,62,5,214
2393,True,1,77,64,76,6,223
2394,True,1,48,82,64,4,198
2395,True,1,51,97,54,8,210
2396,True,1,59,99,95,3,256
2397,True,1,60,74,54,1,189
2398,False,1,89,79,77,5,250
2399,True,1,71,92,70,6,239
2400,True,1,81,66,64,1,212
2401,True,1,60,55,84,7,206
2402,True,1,87,49,94,5,235
2403,True,1,48,72,70,6,196
2404,False,1,54,71,75,0,200
2405,True,1,66,68,52,4,190
2406,True,1,60,76,76,6,218
2407,False,1,82,58,70,6,216
2408,True,1,99,60,63,3,225
2409,True,1,84,96,55,5,240
2410,True,1,55,83,65,9,212
2411,True,1,69,99,50,1,219
2412,True,1,50,50,95,0,195
2413,True,1,54,79,72,7,212
2414,False,1,50,95,96,10,251
2415,True,1,54,48,45,7,154
2416,True,1,56,47,53,4,160
2417,True,1,98,68,88,10,264
2418,True,1,97,89,67,10,263
2419,True,1,81,50,47,2,180
2420,True,1,64,66,51,0,181
2421,True,1,82,50,47,9,188
2422,True,1,45,97,57,2,201
2423,True,1,70,97,76,1,244
2424,False,1,62,82,63,9,216
2425,True,1,98,78,49,9,234
2426,True,1,63,53,49,7,172
2427,False,1,83,99,61,2,245
2428,True,1,86,94,89,8,277
2429,True,1,51,76,83,3,213
2430,True,1,89,63,47,6,205
2431,True,1,99,66,87,2,254
2432,True,1,89,75,96,7,267
2433,True,1,67,77,64,4,212
2434,True,1,86,90,97,6,279
2435,False,1,71,96,60,4,231
2436,True,1,87,65,58,3,213
2437,False,1,74,54,90,2,220
2438,True,1,47,50,48,9,154
2439,False,1,52,54,51,7,164
2440,True,1,53,54,91,1,199
2441,True,1,63,94,66,5,228
2442,True,1,82,60,90,7,239
2443,True,1,72,71,52,10,205
2444,True,1,87,87,80,9,263
2445,True,1,64,90,58,7,219
2446,True,1,86,47,68,2,203
2447,True,1,70,57,67,1,195
2448,True,1,48,47,98,4,197
2449,True,1,69,56,97,7,229
2450,False,1,74,87,70,5,236
2451,True,1,73,53,97,5,228
2452,True,1,92,90,72,10,264
2453,True,1,65,93,81,2,241
2454,True,1,45,100,95,2,242
2455,True,1,61,71,50,7,189
2456,False,1,66,54,47,2,169
2457,False,1,60,77,83,7,227
2458,False,1,62,57,91,2,212
2459,True,1,71,47,94,0,212
2460,True,1,85,68,90,5,248
2461,False,1,96,84,68,5,253
2462,False,1,45,51,75,8,179
2463,True,1,57,58,54,5,174
2464,False,1,88,87,99,8,282
2465,False,1,62,78,70,8,218
2466,True,1,82,84,84,3,253
2467,False,1,72,94,91,0,257
2468,False,1,74,91,82,8,255
2469,False,1,63,79,93,7,242
2470,True,1,47,63,66,0,176
2471,True,1,71,82,85,1,239
2472,True,1,75,98,71,7,251
2473,True,1,83,81,59,5,228
2474,True,2,98,82,59,7,246
2475,True,1,97,59,87,9,252
2476,True,1,45,78,59,0,182
2477,True,1,97,73,60,6,236
2478,False,2,72,48,49,4,173
2479,True,1,46,77,100,10,233
2480,True,1,76,82,58,8,224
2481,True,1,94,52,99,3,248
2482,False,1,56,79,86,3,224
2483,True,2,88,72,50,5,215
2484,True,1,46,51,53,4,154
2485,True,1,87,63,87,4,241
2486,True,1,58,91,55,5,209
2487,True,1,93,63,64,8,228
2488,True,1,49,54,100,1,204
2489,True,1,60,49,94,4,207
2490,True,1,52,93,73,5,223
2491,True,2,77,94,98,8,277
2492,True,1,75,87,84,4,250
2493,True,1,67,95,50,5,217
2494,False,1,69,96,57,8,230
2495,False,1,84,96,95,1,276
2496,False,2,55,54,66,2,177
2497,True,1,75,93,85,5,258
2498,True,1,66,99,69,6,240
2499,True,1,96,77,94,6,273
2500,True,1,55,57,84,10,206
2501,True,1,92,59,98,10,259
2502,True,1,69,65,86,5,225
2503,True,1,47,47,73,3,170
2504,True,1,81,67,46,10,204
2505,True,1,71,92,98,0,261
2506,False,1,53,98,51,9,211
2507,False,1,82,53,75,7,217
2508,False,2,52,84,96,0,232
2509,True,2,64,79,97,6,246
2510,True,1,48,64,87,2,201
2511,True,1,54,62,66,6,188
2512,False,1,78,68,49,7,202
2513,False,2,71,46,46,4,167
2514,True,1,100,53,78,9,240
2515,False,2,52,51,61,5,169
2516,True,1,81,58,82,1,222
2517,False,2,48,62,64,8,182
2518,False,2,80,87,64,1,232
2519,False,2,71,50,87,5,213
2520,True,1,53,49,51,9,162
2521,False,2,51,75,47,7,180
2522,True,1,61,55,82,8,206
2523,False,1,50,66,55,2,173
2524,False,1,85,96,46,7,234
2525,False,2,91,90,53,2,236
2526,False,2,71,45,88,8,212
2527,True,1,76,80,60,0,216
2528,True,1,57,97,78,4,236
2529,True,2,82,71,82,4,239
2530,False,2,90,71,61,10,232
2531,False,2,52,70,82,3,207
2532,True,1,81,56,97,10,244
2533,True,1,53,90,47,3,193
2534,False,1,92,47,91,1,231
2535,True,1,58,62,52,9,181
2536,False,2,86,58,90,1,235
2537,True,1,51,66,58,7,182
2538,False,1,54,91,86,1,232
2539,False,2,69,87,78,10,244
2540,False,2,99,85,54,3,241
2541,True,1,100,87,99,10,296
2542,True,1,76,76,62,6,220
2543,False,1,61,45,72,7,185
2544,True,1,48,95,98,0,241
2545,True,1,58,71,52,4,185
2546,True,1,63,62,56,6,187
2547,True,1,75,95,93,8,271
2548,False,2,82,74,67,4,227
2549,False,1,57,89,100,4,250
2550,False,1,55,75,59,7,196
2551,False,2,46,94,60,10,210
2552,True,1,80,77,86,2,245
2553,False,2,62,91,68,8,229
2554,True,1,62,100,87,8,257
2555,True,1,46,49,81,1,177
2556,False,2,63,61,96,3,223
2557,True,1,85,76,78,0,239
2558,True,1,46,65,94,8,213
2559,True,1,45,75,57,2,179
2560,True,1,91,64,91,6,252
2561,False,2,82,57,85,6,230
2562,False,1,51,69,75,9,204
2563,False,2,60,65,47,5,177
2564,False,2,79,66,76,3,224
2565,True,1,89,49,51,9,198
2566,False,1,59,71,100,0,230
2567,True,1,74,71,79,1,225
2568,True,1,88,80,73,2,243
2569,True,1,92,58,58,5,213
2570,True,2,47,61,45,9,162
2571,True,1,86,82,73,3,244
2572,True,1,66,60,84,1,211
2573,False,1,96,61,95,9,261
2574,True,1,47,75,89,4,215
2575,False,2,98,76,97,3,274
2576,False,2,50,77,82,3,212
2577,False,1,72,89,67,5,233
2578,True,1,46,92,51,10,199
2579,True,1,57,56,97,2,212
2580,True,1,92,47,91,2,232
2581,False,2,97,58,57,2,214
2582,False,1,87,73,59,9,228
2583,False,1,47,52,91,3,193
2584,False,2,98,88,72,2,260
2585,False,2,75,69,45,2,191
2586,True,1,88,98,71,1,258
2587,True,1,93,55,58,1,207
2588,False,1,71,51,72,3,197
2589,True,2,90,78,90,8,266
2590,False,1,73,55,98,9,235
2591,True,1,73,72,56,9,210
2592,True,1,61,83,58,0,202
2593,True,1,70,63,69,8,210
2594,True,1,95,89,53,0,237
2595,False,2,92,89,79,1,261
2596,True,1,86,82,90,2,260
2597,True,1,78,56,79,3,216
2598,True,1,60,48,77,9,194
2599,False,2,79,80,50,5,214
2600,True,1,61,61,66,8,196
2601,False,2,97,56,47,6,206
2602,True,1,96,95,59,10,260
2603,True,1,78,54,84,7,223
2604,False,1,72,91,85,8,256
2605,True,1,92,93,65,7,257
2606,True,1,88,62,99,5,254
2607,True,1,47,93,45,0,185
2608,True,1,100,96,91,0,287
2609,False,3,65,55,93,10,223
2610,True,1,89,57,75,1,222
2611,True,1,48,95,85,9,237
2612,False,1,91,54,67,5,217
2613,False,2,95,77,86,4,262
2614,False,1,50,79,97,2,228
2615,True,1,63,76,78,1,218
2616,True,1,56,97,93,4,250
2617,True,2,65,69,75,0,209
2618,True,1,46,47,83,0,176
2619,True,1,87,61,60,6,214
2620,True,1,50,68,91,8,217
2621,True,1,70,69,81,1,221
2622,False,1,71,54,96,4,225
2623,True,2,68,87,48,5,208
2624,True,1,91,47,80,0,218
2625,False,2,71,58,60,6,195
2626,False,2,84,67,95,0,246
